system,clip_id,script,n_ref_words,n_hyp,wer,cpwer,di_cpwer,cp_minus_di_cp,wder,hits,sub,del,ins,errors,cphits,cpsub,cpdel,cpins,cpn_ref_words,cperrors,cp_mapping,di_cphits,di_cpsub,di_cpdel,di_cpins,di_cpn_ref_words,di_cperrors,wder_num,wder_denom,wder_correct_wrong_spk,wder_sub_wrong_spk
sarvam-saaras-v3@fusion+xlit,MmtWBUK2DKE__0_310,Devanagari,1083,1067,0.18282548476454294,0.1994459833795014,0.18282548476454294,0.016620498614958457,0.023323615160349854,923,106,54,38,198,917,100,66,50,1083,216,"{'SPEAKER_00': 'Speaker_A', 'SPEAKER_01': 'Speaker_B', 'SPEAKER_02': 'Speaker_D', 'SPEAKER_03': 'Speaker_E'}",923,106,54,38,1083,198,24,1029,18,6
sarvam-saaras-v3@fusion+xlit,NLgHpYyf5bY__313_383,Devanagari,240,228,0.14166666666666666,0.13333333333333333,0.14166666666666666,-0.008333333333333331,0.0,210,14,16,4,34,211,14,15,3,240,32,"{'SPEAKER_00': 'Speaker_A', 'SPEAKER_01': 'Speaker_B'}",210,14,16,4,240,34,0,224,0,0
sarvam-saaras-v3@fusion+xlit,NuhdqCEuIBo__197_540,Gurmukhi,1369,1310,0.1585098612125639,0.15997078159240322,0.1585098612125639,0.0014609203798393033,0.01317829457364341,1172,118,79,20,217,1168,124,77,18,1369,219,"{'SPEAKER_01': 'Speaker_A', 'SPEAKER_02': 'Speaker_B', 'SPEAKER_00': 'Speaker_C'}",1172,118,79,20,1369,217,17,1290,11,6
sarvam-saaras-v3@fusion+xlit,O4_aeGFzZ8A__0_335,Kannada,675,675,0.17185185185185184,0.17185185185185184,0.17185185185185184,0.0,0.0,577,80,18,18,116,577,80,18,18,675,116,"{'SPEAKER_01': 'Speaker_A', 'SPEAKER_07': 'Speaker_B', 'SPEAKER_06': 'Speaker_C', 'SPEAKER_03': 'Speaker_D', 'SPEAKER_05': 'Speaker_E', 'SPEAKER_04': 'Speaker_F', 'SPEAKER_02': 'Speaker_G', 'SPEAKER_00': 'Speaker_H'}",577,80,18,18,675,116,0,657,0,0
sarvam-saaras-v3@fusion+xlit,OXUt5KnlUMo__91_181,Oriya,242,223,0.3925619834710744,0.3925619834710744,0.3925619834710744,0.0,0.0,149,72,21,2,95,149,72,21,2,242,95,"{'SPEAKER_01': 'Speaker_A', 'SPEAKER_00': 'Speaker_B'}",149,72,21,2,242,95,0,221,0,0
sarvam-saaras-v3@fusion+xlit,OxYCBQKZ3iY__0_1822,Gurmukhi,5524,5774,0.360065170166546,0.4212527154236061,0.360065170166546,0.061187545257060105,0.07850287907869481,4099,1111,314,564,1989,3920,1131,473,723,5524,2327,"{'SPEAKER_01': 'Speaker_A', 'SPEAKER_02': 'Speaker_B', 'SPEAKER_03': 'Speaker_C', 'SPEAKER_04': 'Speaker_D', 'SPEAKER_00': 'Speaker_E', 'SPEAKER_06': 'Speaker_F', 'SPEAKER_05': 'Speaker_G'}",4099,1111,314,564,5524,1989,409,5210,252,157
sarvam-saaras-v3@fusion+xlit,PCUA2q2C-2A__45_107,Devanagari,148,150,0.1891891891891892,0.1891891891891892,0.1891891891891892,0.0,0.0,126,18,4,6,28,126,18,4,6,148,28,"{'SPEAKER_01': 'Speaker_A', 'SPEAKER_02': 'Speaker_B', 'SPEAKER_00': 'Speaker_C'}",126,18,4,6,148,28,0,144,0,0
sarvam-saaras-v3@fusion+xlit,PEDfT9-Yf2o__0_469,Bengali,1014,1006,0.09270216962524655,0.14102564102564102,0.09270216962524655,0.048323471400394474,0.03125,934,58,22,14,94,907,63,44,36,1014,143,"{'SPEAKER_00': 'Speaker_A', 'SPEAKER_01': 'Speaker_B', 'SPEAKER_02': 'Speaker_C'}",934,58,22,14,1014,94,31,992,27,4
sarvam-saaras-v3@fusion+xlit,PQB3-4sZUeY__0_1132,Telugu,3018,2917,0.42312789927104044,0.5907886017229954,0.42312789927104044,0.16766070245195497,0.2525035765379113,1862,934,222,121,1277,1489,1174,355,254,3018,1783,"{'SPEAKER_03': 'Speaker_A', 'SPEAKER_00': 'Speaker_B', 'SPEAKER_01': 'Speaker_C', 'SPEAKER_02': 'Speaker_D'}",1862,934,222,121,3018,1277,706,2796,387,319
sarvam-saaras-v3@fusion+xlit,PRAzUz0GANs__223_283,Kannada,190,169,0.28421052631578947,0.28421052631578947,0.28421052631578947,0.0,0.018404907975460124,142,21,27,6,54,142,21,27,6,190,54,"{'SPEAKER_00': 'Speaker_A', 'SPEAKER_01': 'Speaker_B'}",142,21,27,6,190,54,3,163,1,2
sarvam-saaras-v3@fusion+xlit,PSIzXy5-y2E__2_918,Devanagari,2395,2370,0.22755741127348644,0.22588726513569937,0.22755741127348644,-0.0016701461377870708,0.035103115401491886,1941,338,116,91,545,1960,304,131,106,2395,541,"{'SPEAKER_02': 'Speaker_A', 'SPEAKER_01': 'Speaker_B', 'SPEAKER_00': 'Speaker_C'}",1941,338,116,91,2395,545,80,2279,18,62
sarvam-saaras-v3@fusion+xlit,PVDfS7lcJHY__0_360,Kannada,1024,996,0.3759765625,0.4228515625,0.3759765625,0.046875,0.08110992529348986,698,239,87,59,385,660,267,97,69,1024,433,"{'SPEAKER_00': 'Speaker_A', 'SPEAKER_02': 'Speaker_B', 'SPEAKER_03': 'Speaker_C', 'SPEAKER_05': 'Speaker_D', 'SPEAKER_04': 'Speaker_E', 'SPEAKER_01': 'Speaker_F'}",698,239,87,59,1024,385,76,937,50,26
sarvam-saaras-v3@fusion+xlit,Pjre5dpnKGA__0_330,Kannada,747,774,0.3386880856760375,0.42570281124497994,0.3386880856760375,0.08701472556894246,0.1056338028169014,558,152,37,64,253,517,169,61,88,747,318,"{'SPEAKER_00': 'Speaker_A', 'SPEAKER_02': 'Speaker_B', 'SPEAKER_01': 'Speaker_D'}",558,152,37,64,747,253,75,710,41,34
sarvam-saaras-v3@fusion+xlit,QhpjuNTZoA8__0_586,Kannada,1534,1483,0.21773142112125163,0.6636245110821382,0.21773142112125163,0.4458930899608865,0.2580195258019526,1249,185,100,49,334,915,169,450,399,1534,1018,"{'SPEAKER_01': 'Speaker_B', 'SPEAKER_00': 'Speaker_C'}",1249,185,100,49,1534,334,370,1434,341,29
sarvam-saaras-v3@fusion+xlit,QuA_B6IZ6Ls__61_1863,Devanagari,6629,6862,0.17529039070749736,0.18268215417106654,0.17529039070749736,0.007391763463569179,0.021500313873195228,5957,415,257,490,1162,5919,442,268,501,6629,1211,"{'SPEAKER_01': 'Speaker_A', 'SPEAKER_02': 'Speaker_B', 'SPEAKER_03': 'Speaker_C', 'SPEAKER_00': 'Speaker_D'}",5957,415,257,490,6629,1162,137,6372,79,58
sarvam-saaras-v3@fusion+xlit,RL2fhIEEbZg__0_65,Telugu,159,160,0.2138364779874214,0.2138364779874214,0.2138364779874214,0.0,0.019736842105263157,133,19,7,8,34,133,19,7,8,159,34,"{'SPEAKER_00': 'Speaker_A', 'SPEAKER_01': 'Speaker_C'}",133,19,7,8,159,34,3,152,2,1
sarvam-saaras-v3@fusion+xlit,RL2fhIEEbZg__66_1034,Telugu,2524,2490,0.23573692551505546,0.23454833597464342,0.23573692551505546,-0.0011885895404120383,0.02392947103274559,2037,345,142,108,595,2033,356,135,101,2524,592,"{'SPEAKER_02': 'Speaker_A', 'SPEAKER_00': 'Speaker_B', 'SPEAKER_01': 'Speaker_C'}",2037,345,142,108,2524,595,57,2382,25,32
sarvam-saaras-v3@fusion+xlit,RWTmftezCwI__0_60,Malayalam,109,113,0.3577981651376147,0.5596330275229358,0.3577981651376147,0.20183486238532106,0.12380952380952381,78,27,4,8,39,68,25,16,20,109,61,"{'SPEAKER_01': 'Speaker_A', 'SPEAKER_02': 'Speaker_B'}",78,27,4,8,109,39,13,105,10,3
sarvam-saaras-v3@fusion+xlit,RZUZyvRzi80__0_336,Gurmukhi,1083,1041,0.16620498614958448,0.16620498614958448,0.16620498614958448,0.0,0.0,925,94,64,22,180,925,94,64,22,1083,180,"{'SPEAKER_00': 'Speaker_A', 'SPEAKER_02': 'Speaker_B', 'SPEAKER_03': 'Speaker_C', 'SPEAKER_01': 'Speaker_D'}",925,94,64,22,1083,180,0,1019,0,0
sarvam-saaras-v3@fusion+xlit,SZ7ay4OjfAE__0_897,Telugu,2103,2055,0.47741321921065144,0.5649072753209701,0.47741321921065144,0.08749405611031863,0.1968421052631579,1254,646,203,155,1004,1158,654,291,243,2103,1188,"{'SPEAKER_01': 'Speaker_A', 'SPEAKER_00': 'Speaker_B', 'SPEAKER_04': 'Speaker_C', 'SPEAKER_02': 'Speaker_D', 'SPEAKER_03': 'Speaker_E'}",1254,646,203,155,2103,1004,374,1900,143,231
sarvam-saaras-v3@fusion+xlit,T3I2T-cfhG4__160_210,Devanagari,116,112,0.07758620689655173,0.07758620689655173,0.07758620689655173,0.0,0.0,109,1,6,2,9,109,1,6,2,116,9,"{'SPEAKER_00': 'Speaker_A', 'SPEAKER_01': 'Speaker_B'}",109,1,6,2,116,9,0,110,0,0
sarvam-saaras-v3@fusion+xlit,TU3M6wSQV_g__99_171,Telugu,216,207,0.30092592592592593,0.2777777777777778,0.30092592592592593,-0.02314814814814814,0.0,161,36,19,10,65,163,37,16,7,216,60,"{'SPEAKER_00': 'Speaker_A', 'SPEAKER_01': 'Speaker_B'}",161,36,19,10,216,65,0,197,0,0
sarvam-saaras-v3@fusion+xlit,Tlha36rSd5o__240_374,Tamil,301,316,0.2591362126245847,0.2591362126245847,0.2591362126245847,0.0,0.0,246,47,8,23,78,246,47,8,23,301,78,"{'SPEAKER_00': 'Speaker_A', 'SPEAKER_01': 'Speaker_B'}",246,47,8,23,301,78,0,293,0,0
sarvam-saaras-v3@fusion+xlit,TrPnW5kLAyQ__93_513,Devanagari,1065,1022,0.26291079812206575,0.26103286384976526,0.26291079812206575,-0.0018779342723004855,0.025303643724696356,819,169,77,34,280,819,171,75,32,1065,278,"{'SPEAKER_01': 'Speaker_A', 'SPEAKER_00': 'Speaker_B', 'SPEAKER_03': 'Speaker_C', 'SPEAKER_02': 'Speaker_D'}",819,169,77,34,1065,280,25,988,9,16
sarvam-saaras-v3@fusion+xlit,U_EHjxThUgc__181_289,Bengali,293,295,0.17406143344709898,0.22184300341296928,0.17406143344709898,0.047781569965870296,0.05357142857142857,257,23,13,15,51,249,25,19,21,293,65,"{'SPEAKER_01': 'Speaker_A', 'SPEAKER_02': 'Speaker_B', 'SPEAKER_00': 'Speaker_C'}",257,23,13,15,293,51,15,280,13,2
sarvam-saaras-v3@fusion+xlit,VHlIFsHPWbk__23_470,Oriya,1295,1257,0.23011583011583012,0.25637065637065637,0.23011583011583012,0.026254826254826252,0.03173311635475997,1025,204,66,28,298,997,226,72,34,1295,332,"{'SPEAKER_00': 'Speaker_A', 'SPEAKER_03': 'Speaker_B', 'SPEAKER_01': 'Speaker_C', 'SPEAKER_02': 'Speaker_D'}",1025,204,66,28,1295,298,39,1229,28,11
sarvam-saaras-v3@fusion+xlit,VKY0uuZ6Om8__575_935,Devanagari,1055,953,0.3090047393364929,0.3061611374407583,0.3090047393364929,-0.0028436018957346265,0.06277056277056277,758,166,131,29,326,759,167,129,27,1055,323,"{'SPEAKER_00': 'Speaker_A', 'SPEAKER_02': 'Speaker_B', 'SPEAKER_01': 'Speaker_C'}",758,166,131,29,1055,326,58,924,15,43
sarvam-saaras-v3@fusion+xlit,VY_4x1scS-Y__13_121,Tamil,315,306,0.30158730158730157,0.35555555555555557,0.30158730158730157,0.053968253968254,0.07482993197278912,232,62,21,12,95,226,57,32,23,315,112,"{'SPEAKER_01': 'Speaker_A', 'SPEAKER_03': 'Speaker_B', 'SPEAKER_02': 'Speaker_C', 'SPEAKER_00': 'Speaker_D'}",232,62,21,12,315,95,22,294,9,13
sarvam-saaras-v3@fusion+xlit+num,0AEEA8NyVwY__11_609,Devanagari,1303,1224,0.1780506523407521,0.18188795088257867,0.1780506523407521,0.0038372985418265726,0.00586756077116513,1102,91,110,31,232,1098,94,111,32,1303,237,"{'SPEAKER_01': 'Speaker_A', 'SPEAKER_02': 'Speaker_B', 'SPEAKER_00': 'Speaker_C'}",1102,91,110,31,1303,232,7,1193,3,4
sarvam-saaras-v3@fusion+xlit+num,0SoItGfM_sY__7_88,Kannada,165,166,0.18787878787878787,0.3393939393939394,0.18787878787878787,0.15151515151515155,0.08588957055214724,137,26,2,3,31,126,23,16,17,165,56,"{'SPEAKER_01': 'Speaker_A', 'SPEAKER_03': 'Speaker_B', 'SPEAKER_02': 'Speaker_D', 'SPEAKER_00': 'Speaker_E'}",137,26,2,3,165,31,14,163,11,3
sarvam-saaras-v3@fusion+xlit+num,0VEwL9XZ0LY__261_557,Devanagari,868,828,0.17050691244239632,0.1774193548387097,0.17050691244239632,0.006912442396313362,0.009937888198757764,743,62,63,23,148,739,64,65,25,868,154,"{'SPEAKER_00': 'Speaker_A', 'SPEAKER_01': 'Speaker_B'}",743,62,63,23,868,148,8,805,5,3
sarvam-saaras-v3@fusion+xlit+num,0esIFSOAcFs__0_913,Gujarati,2697,2710,0.18057100482017055,0.18242491657397109,0.18057100482017055,0.0018539117538005356,0.007668711656441718,2312,296,89,102,487,2303,309,85,98,2697,492,"{'SPEAKER_02': 'Speaker_A', 'SPEAKER_00': 'Speaker_B', 'SPEAKER_01': 'Speaker_C'}",2312,296,89,102,2697,487,20,2608,15,5
sarvam-saaras-v3@fusion+xlit+num,0p6cktLGIfY__12_930,Gujarati,2532,2514,0.22195892575039494,0.25829383886255924,0.22195892575039494,0.0363349131121643,0.03520261972984036,2041,402,89,71,562,1988,416,128,110,2532,654,"{'SPEAKER_04': 'Speaker_A', 'SPEAKER_00': 'Speaker_B', 'SPEAKER_02': 'Speaker_C', 'SPEAKER_03': 'Speaker_E', 'SPEAKER_01': 'Speaker_F'}",2041,402,89,71,2532,562,86,2443,56,30
sarvam-saaras-v3@fusion+xlit+num,13VBh0Z6QmE__0_904,Tamil,2396,2356,0.20659432387312188,0.24457429048414023,0.20659432387312188,0.03797996661101835,0.037694974003466206,1949,359,88,48,495,1907,352,137,97,2396,586,"{'SPEAKER_01': 'Speaker_A', 'SPEAKER_04': 'Speaker_B', 'SPEAKER_02': 'Speaker_C', 'SPEAKER_03': 'Speaker_D'}",1949,359,88,48,2396,495,87,2308,51,36
sarvam-saaras-v3@fusion+xlit+num,1LFl5JEipII__0_597,Bengali,1554,1520,0.36486486486486486,0.7464607464607464,0.36486486486486486,0.3815958815958816,0.3181179775280899,1083,341,130,96,567,815,284,455,421,1554,1160,"{'SPEAKER_03': 'Speaker_A', 'SPEAKER_04': 'Speaker_B', 'SPEAKER_02': 'Speaker_C', 'SPEAKER_00': 'Speaker_D', 'SPEAKER_01': 'Speaker_E'}",1083,341,130,96,1554,567,453,1424,303,150
sarvam-saaras-v3@fusion+xlit+num,2HGP34TNvjg__84_194,Oriya,290,285,0.2896551724137931,0.29310344827586204,0.2896551724137931,0.003448275862068917,0.025362318840579712,215,61,14,9,84,215,60,15,10,290,85,"{'SPEAKER_00': 'Speaker_A', 'SPEAKER_01': 'Speaker_B'}",215,61,14,9,290,84,7,276,0,7
sarvam-saaras-v3@fusion+xlit+num,2LN6vb7EBn0__98_394,Tamil,727,716,0.22696011004126548,0.3452544704264099,0.22696011004126548,0.1182943603851444,0.07560627674750357,577,124,26,15,165,535,122,70,59,727,251,"{'SPEAKER_01': 'Speaker_A', 'SPEAKER_00': 'Speaker_B', 'SPEAKER_02': 'Speaker_C'}",577,124,26,15,727,165,53,701,42,11
sarvam-saaras-v3@fusion+xlit+num,2T4pjueLrsk__677_1290,Gujarati,2286,1646,0.5161854768153981,0.5520559930008749,0.5161854768153981,0.035870516185476875,0.125,1144,464,678,38,1180,1086,498,702,62,2286,1262,"{'SPEAKER_00': 'Speaker_A', 'SPEAKER_02': 'Speaker_B', 'SPEAKER_01': 'Speaker_C', 'SPEAKER_03': 'Speaker_D'}",1144,464,678,38,2286,1180,201,1608,67,134
sarvam-saaras-v3@fusion+xlit+num,2gGHQgj9yno__0_99,Gujarati,282,277,0.24822695035460993,0.3723404255319149,0.24822695035460993,0.12411347517730495,0.10861423220973783,222,45,15,10,70,209,36,37,32,282,105,"{'SPEAKER_00': 'Speaker_A', 'SPEAKER_01': 'Speaker_B'}",222,45,15,10,282,70,29,267,15,14
sarvam-saaras-v3@fusion+xlit+num,2iMXYxBTwbM__339_401,Devanagari,187,205,0.4117647058823529,0.41711229946524064,0.4117647058823529,0.005347593582887722,0.011428571428571429,140,35,12,30,77,138,38,11,29,187,78,"{'SPEAKER_01': 'Speaker_A', 'SPEAKER_00': 'Speaker_C'}",140,35,12,30,187,77,2,175,1,1
sarvam-saaras-v3@fusion+xlit+num,37dND_0r6S8__60_222,Tamil,520,513,0.29423076923076924,0.31346153846153846,0.29423076923076924,0.019230769230769218,0.03054989816700611,389,102,29,22,153,385,100,35,28,520,163,"{'SPEAKER_00': 'Speaker_A', 'SPEAKER_01': 'Speaker_B'}",389,102,29,22,520,153,15,491,8,7
sarvam-saaras-v3@fusion+xlit+num,4Qg2jWP6_T0__136_202,Gurmukhi,266,252,0.3383458646616541,0.8984962406015038,0.3383458646616541,0.5601503759398496,0.375,196,36,34,20,90,127,25,114,100,266,239,"{'SPEAKER_01': 'Speaker_A', 'SPEAKER_00': 'Speaker_C'}",196,36,34,20,266,90,87,232,72,15
sarvam-saaras-v3@fusion+xlit+num,6-726qTlYeg__102_162,Malayalam,200,210,0.485,0.465,0.485,-0.019999999999999962,0.022222222222222223,133,47,20,30,97,134,49,17,27,200,93,"{'SPEAKER_00': 'Speaker_A', 'SPEAKER_01': 'Speaker_B'}",133,47,20,30,200,97,4,180,0,4
sarvam-saaras-v3@fusion+xlit+num,6ZeRgvDHwcI__6_100,Gujarati,189,194,0.14814814814814814,0.14814814814814814,0.14814814814814814,0.0,0.005376344086021506,169,17,3,8,28,170,15,4,9,189,28,"{'SPEAKER_00': 'Speaker_A', 'SPEAKER_01': 'Speaker_B'}",169,17,3,8,189,28,1,186,0,1
sarvam-saaras-v3@fusion+xlit+num,6f6TLzlP8Wk__82_144,Gurmukhi,236,224,0.2245762711864407,0.2288135593220339,0.2245762711864407,0.004237288135593209,0.004545454545454545,187,33,16,4,53,187,32,17,5,236,54,"{'SPEAKER_01': 'Speaker_A', 'SPEAKER_00': 'Speaker_B'}",187,33,16,4,236,53,1,220,0,1
sarvam-saaras-v3@fusion+xlit+num,7L4gi7Ncc0s__90_148,Malayalam,120,110,0.25,0.25,0.25,0.0,0.0,94,12,14,4,30,94,12,14,4,120,30,"{'SPEAKER_01': 'Speaker_A', 'SPEAKER_00': 'Speaker_B'}",94,12,14,4,120,30,0,106,0,0
sarvam-saaras-v3@fusion+xlit+num,7WhVNRHbjIY__91_1089,Tamil,2491,2532,0.19710959454034524,0.20112404656764352,0.19710959454034524,0.0040144520272982764,0.005321326238231682,2089,354,48,89,491,2082,358,51,92,2491,501,"{'SPEAKER_04': 'Speaker_A', 'SPEAKER_02': 'Speaker_B', 'SPEAKER_01': 'Speaker_C', 'SPEAKER_03': 'Speaker_D', 'SPEAKER_00': 'Speaker_E'}",2089,354,48,89,2491,491,13,2443,9,4
sarvam-saaras-v3@fusion+xlit+num,7YfsQPYY-W0__351_411,Oriya,197,196,0.5279187817258884,0.6598984771573604,0.5279187817258884,0.13197969543147203,0.11428571428571428,114,61,22,21,104,101,61,35,34,197,130,"{'SPEAKER_00': 'Speaker_A', 'SPEAKER_01': 'Speaker_B'}",114,61,22,21,197,104,20,175,15,5
sarvam-saaras-v3@fusion+xlit+num,7c9ePKgqams__299_869,Telugu,1530,1462,0.25555555555555554,0.2568627450980392,0.25555555555555554,0.0013071895424836555,0.0041928721174004195,1170,261,99,31,391,1171,257,102,34,1530,393,"{'SPEAKER_00': 'Speaker_B', 'SPEAKER_01': 'Speaker_C', 'SPEAKER_02': 'Speaker_D'}",1170,261,99,31,1530,391,6,1431,0,6
sarvam-saaras-v3@fusion+xlit+num,7k-xDqNjESc__73_981,Malayalam,2159,2073,0.2654006484483557,0.38304770727188514,0.2654006484483557,0.11764705882352944,0.09804902451225612,1660,339,160,74,573,1538,329,292,206,2159,827,"{'SPEAKER_02': 'Speaker_B', 'SPEAKER_01': 'Speaker_C', 'SPEAKER_00': 'Speaker_D'}",1660,339,160,74,2159,573,196,1999,132,64
sarvam-saaras-v3@fusion+xlit+num,83gP2vLH7UY__255_2005,Devanagari,5799,5362,0.2665976892567684,0.26797723745473356,0.2665976892567684,0.0013795481979651525,0.07975819032761311,4487,641,671,234,1546,4500,607,692,255,5799,1554,"{'SPEAKER_01': 'Speaker_A', 'SPEAKER_00': 'Speaker_B', 'SPEAKER_03': 'Speaker_C', 'SPEAKER_04': 'Speaker_D', 'SPEAKER_02': 'Speaker_E'}",4487,641,671,234,5799,1546,409,5128,189,220
sarvam-saaras-v3@fusion+xlit+num,86mMTUeDiR8__181_1079,Bengali,2267,2186,0.2655491839435377,0.4362593736215262,0.2655491839435377,0.1707101896779885,0.170313986679353,1749,353,165,84,602,1520,424,323,242,2267,989,"{'SPEAKER_03': 'Speaker_A', 'SPEAKER_02': 'Speaker_B', 'SPEAKER_01': 'Speaker_C', 'SPEAKER_04': 'Speaker_D', 'SPEAKER_00': 'Speaker_E'}",1749,353,165,84,2267,602,358,2102,255,103
sarvam-saaras-v3@fusion+xlit+num,87Zbup3ohcw__106_445,Tamil,741,745,0.1700404858299595,0.1700404858299595,0.1700404858299595,0.0,0.0013850415512465374,638,84,19,23,126,638,84,19,23,741,126,"{'SPEAKER_01': 'Speaker_A', 'SPEAKER_02': 'Speaker_B', 'SPEAKER_03': 'Speaker_C', 'SPEAKER_00': 'Speaker_D'}",638,84,19,23,741,126,1,722,0,1
sarvam-saaras-v3@fusion+xlit+num,8Ve4SWhlrrA__0_70,Oriya,133,133,0.16541353383458646,0.23308270676691728,0.16541353383458646,0.06766917293233082,0.03816793893129771,113,18,2,2,22,109,17,7,7,133,31,{'SPEAKER_00': 'Speaker_A'},113,18,2,2,133,22,5,131,4,1
sarvam-saaras-v3@fusion+xlit+num,8mvORuRHw2U__0_1197,Gujarati,3425,3397,0.192992700729927,0.21226277372262772,0.192992700729927,0.019270072992700726,0.03114400246685168,2918,325,182,154,661,2866,363,196,168,3425,727,"{'SPEAKER_01': 'Speaker_A', 'SPEAKER_03': 'Speaker_B', 'SPEAKER_00': 'Speaker_C', 'SPEAKER_02': 'Speaker_D'}",2918,325,182,154,3425,661,101,3243,56,45
sarvam-saaras-v3@fusion+xlit+num,8o7jKmq6HsM__30_1770,Devanagari,4454,4278,0.2584193982936686,0.2570722945666816,0.2584193982936686,-0.0013471037269869868,0.011402231926249394,3459,663,332,156,1151,3453,681,320,144,4454,1145,"{'SPEAKER_04': 'Speaker_A', 'SPEAKER_02': 'Speaker_B', 'SPEAKER_01': 'Speaker_C', 'SPEAKER_00': 'Speaker_D', 'SPEAKER_03': 'Speaker_E', 'SPEAKER_05': 'Speaker_F'}",3459,663,332,156,4454,1151,47,4122,8,39
sarvam-saaras-v3@fusion+xlit+num,8pkp-lpMJP0__326_926,Telugu,1482,1402,0.45681511470985153,0.52834008097166,0.45681511470985153,0.07152496626180843,0.170376055257099,904,399,179,99,677,852,397,233,153,1482,783,"{'SPEAKER_03': 'Speaker_A', 'SPEAKER_02': 'Speaker_B', 'SPEAKER_00': 'Speaker_C', 'SPEAKER_04': 'Speaker_D', 'SPEAKER_06': 'Speaker_E', 'SPEAKER_01': 'Speaker_G', 'SPEAKER_05': 'Speaker_H'}",904,399,179,99,1482,677,222,1303,73,149
sarvam-saaras-v3@fusion+xlit+num,8r2Nltl0W4o__259_320,Gurmukhi,253,234,0.25296442687747034,0.2450592885375494,0.25296442687747034,-0.00790513833992093,0.013333333333333334,198,27,28,9,64,200,25,28,9,253,62,"{'SPEAKER_01': 'Speaker_A', 'SPEAKER_00': 'Speaker_B'}",198,27,28,9,253,64,3,225,2,1
sarvam-saaras-v3@fusion+xlit+num,90uAd6xpTPo__16_408,Devanagari,1212,1206,0.07178217821782178,0.07178217821782178,0.07178217821782178,0.0,0.0008389261744966443,1139,53,20,14,87,1139,53,20,14,1212,87,"{'SPEAKER_03': 'Speaker_A', 'SPEAKER_02': 'Speaker_B', 'SPEAKER_01': 'Speaker_C', 'SPEAKER_00': 'Speaker_D'}",1139,53,20,14,1212,87,1,1192,1,0
sarvam-saaras-v3@fusion+xlit+num,9Aw8kg8w5Xo__0_83,Telugu,199,200,0.21105527638190955,0.21608040201005024,0.21105527638190955,0.0050251256281406975,0.015706806282722512,166,25,8,9,42,166,24,9,10,199,43,"{'SPEAKER_00': 'Speaker_A', 'SPEAKER_02': 'Speaker_C', 'SPEAKER_01': 'Speaker_D'}",166,25,8,9,199,42,3,191,0,3
sarvam-saaras-v3@fusion+xlit+num,9_GMxc_JjyI__236_368,Kannada,361,360,0.21606648199445982,0.19390581717451524,0.21606648199445982,-0.02216066481994458,0.014577259475218658,300,43,18,17,78,301,49,11,10,361,70,"{'SPEAKER_01': 'Speaker_A', 'SPEAKER_00': 'Speaker_B'}",300,43,18,17,361,78,5,343,2,3
sarvam-saaras-v3@fusion+xlit+num,ARCKJrGkITw__14_496,Telugu,1375,1292,0.2545454545454545,0.25527272727272726,0.2545454545454545,0.0007272727272727431,0.02058590657165479,1054,209,112,29,350,1056,204,115,32,1375,351,"{'SPEAKER_02': 'Speaker_A', 'SPEAKER_00': 'Speaker_B', 'SPEAKER_01': 'Speaker_C'}",1054,209,112,29,1375,350,26,1263,9,17
sarvam-saaras-v3@fusion+xlit+num,ARZl7LT0UC0__73_130,Telugu,150,153,0.26,0.4,0.26,0.14,0.19718309859154928,122,20,8,11,39,113,17,20,23,150,60,"{'SPEAKER_01': 'Speaker_A', 'SPEAKER_02': 'Speaker_B', 'SPEAKER_00': 'Speaker_C'}",122,20,8,11,150,39,28,142,18,10
sarvam-saaras-v3@fusion+xlit+num,A_dohDOK6Ic__0_600,Devanagari,1829,1839,0.09622744669218151,0.09622744669218151,0.09622744669218151,0.0,0.0005549389567147614,1690,112,27,37,176,1690,112,27,37,1829,176,"{'SPEAKER_02': 'Speaker_A', 'SPEAKER_00': 'Speaker_B', 'SPEAKER_01': 'Speaker_C'}",1690,112,27,37,1829,176,1,1802,1,0
sarvam-saaras-v3@fusion+xlit+num,B2ScTgeIIck__117_180,Oriya,174,158,0.2988505747126437,0.28160919540229884,0.2988505747126437,-0.017241379310344862,0.0457516339869281,127,26,21,5,52,129,25,20,4,174,49,"{'SPEAKER_00': 'Speaker_A', 'SPEAKER_01': 'Speaker_B'}",127,26,21,5,174,52,7,153,1,6
sarvam-saaras-v3@fusion+xlit+num,BGAAfht5dYw__0_612,Gujarati,2067,2104,0.3173681664247702,0.3570391872278665,0.3173681664247702,0.03967102080309626,0.07676664972038638,1548,419,100,137,656,1503,427,137,174,2067,738,"{'SPEAKER_01': 'Speaker_A', 'SPEAKER_00': 'Speaker_B', 'SPEAKER_03': 'Speaker_C', 'SPEAKER_02': 'Speaker_D'}",1548,419,100,137,2067,656,151,1967,63,88
sarvam-saaras-v3@fusion+xlit+num,BYLcUGNB_zM__20_1387,Kannada,3270,3328,0.17737003058103976,0.17706422018348625,0.17737003058103976,-0.0003058103975535076,0.0031456432840515887,2839,340,91,149,580,2840,339,91,149,3270,579,"{'SPEAKER_00': 'Speaker_A', 'SPEAKER_03': 'Speaker_B', 'SPEAKER_02': 'Speaker_C', 'SPEAKER_01': 'Speaker_D'}",2839,340,91,149,3270,580,10,3179,1,9
